===2018-04-05 09:18:37.248 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/findpullNewsById],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.findpullNewsById(com.army.vo.ReptileNewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.249 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findById],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.findById(com.army.vo.ReptileNewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.249 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/findAllTv],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllTv(com.army.vo.PreFileInfo) throws java.lang.Exception
===2018-04-05 09:18:37.249 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/insertPreFile],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.insertPreFile(javax.servlet.http.HttpServletRequest,com.army.vo.PreFileInfo) throws java.lang.Exception
===2018-04-05 09:18:37.249 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/login],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.userLogin(javax.servlet.http.HttpServletRequest,com.army.vo.UserInfo) throws java.lang.Exception
===2018-04-05 09:18:37.250 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/uploadFile],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.uploadFile(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
===2018-04-05 09:18:37.250 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/updateTv],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.updateTv(com.army.vo.PreFileInfo) throws java.lang.Exception
===2018-04-05 09:18:37.250 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findOpt],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findOpt(javax.servlet.http.HttpServletRequest,java.lang.String) throws java.lang.Exception
===2018-04-05 09:18:37.250 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllUser],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllUser(com.army.vo.UserInfo) throws java.lang.Exception
===2018-04-05 09:18:37.250 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findUserById],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.findUserById(com.army.vo.UserInfo) throws java.lang.Exception
===2018-04-05 09:18:37.250 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/updateUser],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.updateUser(javax.servlet.http.HttpServletRequest,com.army.vo.UserInfo) throws java.lang.Exception
===2018-04-05 09:18:37.250 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllCount],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllCount(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
===2018-04-05 09:18:37.251 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/insertNew],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.insertNew(javax.servlet.http.HttpServletRequest,com.army.vo.NewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.251 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/findAllNews],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllNews(com.army.vo.NewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.251 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findNewById],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.findNewById(com.army.vo.NewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.251 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/findNewById],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.findwebNewById(com.army.vo.NewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.251 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/change],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.changerValid(javax.servlet.http.HttpServletRequest,com.army.vo.NewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.252 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/insertNotice],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.insertNotice(javax.servlet.http.HttpServletRequest,com.army.vo.NoticeInfo) throws java.lang.Exception
===2018-04-05 09:18:37.252 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findNotice],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.findNotice(com.army.vo.NoticeInfo) throws java.lang.Exception
===2018-04-05 09:18:37.252 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/updateNotice],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.updateNotice(javax.servlet.http.HttpServletRequest,com.army.vo.NoticeInfo) throws java.lang.Exception
===2018-04-05 09:18:37.253 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/findAllNotice],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllNotice() throws java.lang.Exception
===2018-04-05 09:18:37.253 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/regist],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.userRegist(com.army.vo.UserInfo) throws java.lang.Exception
===2018-04-05 09:18:37.253 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/getUser],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.getUser(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
===2018-04-05 09:18:37.253 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/outLogin],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.outLogin(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
===2018-04-05 09:18:37.253 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/page/{preFile}/{pageName}]}" onto public org.springframework.web.servlet.ModelAndView com.army.controller.WebJumpController.pageUrl(java.lang.String,java.lang.String)
===2018-04-05 09:18:37.254 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/page/{pageName}]}" onto public org.springframework.web.servlet.ModelAndView com.army.controller.WebJumpController.pageUrl(java.lang.String)
===2018-04-05 09:18:37.254 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/updateMusic],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.updateMusic(javax.servlet.http.HttpServletRequest,com.army.vo.MusicInfo) throws java.lang.Exception
===2018-04-05 09:18:37.254 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/insertMusics],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.insertMusics(javax.servlet.http.HttpServletRequest,com.army.vo.MusicInfo) throws java.lang.Exception
===2018-04-05 09:18:37.254 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/findAllMusic],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllMusic(com.army.vo.MusicInfo) throws java.lang.Exception
===2018-04-05 09:18:37.254 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/updateMoive],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.updateMoive(javax.servlet.http.HttpServletRequest,com.army.vo.VedioInfo) throws java.lang.Exception
===2018-04-05 09:18:37.254 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/insertMoive],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.insertMoive(javax.servlet.http.HttpServletRequest,com.army.vo.VedioInfo) throws java.lang.Exception
===2018-04-05 09:18:37.255 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/findAllMoive],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllMoive(com.army.vo.VedioInfo) throws java.lang.Exception
===2018-04-05 09:18:37.255 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/updateApp],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.updateApp(javax.servlet.http.HttpServletRequest,com.army.vo.AppInfo) throws java.lang.Exception
===2018-04-05 09:18:37.255 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllApp],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllApp() throws java.lang.Exception
===2018-04-05 09:18:37.255 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/findAllReptileNews],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllReptileNews(com.army.vo.ReptileNewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.255 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllReptileNewsManager],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllReptileNewsManager(javax.servlet.http.HttpServletRequest,com.army.vo.ReptileNewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.256 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/insertReptileNews],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.insertReptileNews() throws java.lang.Exception
===2018-04-05 09:18:37.256 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/updateReptileNews],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.army.controller.WebJumpController.updateReptileNews(javax.servlet.http.HttpServletRequest,com.army.vo.ReptileNewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.256 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllNewManager],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllNewManager(javax.servlet.http.HttpServletRequest,com.army.vo.NewsInfo) throws java.lang.Exception
===2018-04-05 09:18:37.256 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllNoticeManager],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllNoticeManager(javax.servlet.http.HttpServletRequest,com.army.vo.NoticeInfo) throws java.lang.Exception
===2018-04-05 09:18:37.256 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllMusicManeger],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllMusicManeger(javax.servlet.http.HttpServletRequest,com.army.vo.MusicInfo) throws java.lang.Exception
===2018-04-05 09:18:37.256 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllMusicByName],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllMusicByName(com.army.vo.MusicInfo) throws java.lang.Exception
===2018-04-05 09:18:37.257 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllVedioManeger],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllVedioManeger(javax.servlet.http.HttpServletRequest,com.army.vo.VedioInfo) throws java.lang.Exception
===2018-04-05 09:18:37.257 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/data/manager/findAllMoiveByName],methods=[POST]}" onto public com.alibaba.fastjson.JSONArray com.army.controller.WebJumpController.findAllMoiveByName(com.army.vo.VedioInfo) throws java.lang.Exception
===2018-04-05 09:18:37.259 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
===2018-04-05 09:18:37.260 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:543-Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
===2018-04-05 09:18:37.265 [main] INFO  org.springframework.web.servlet.config.annotation.WebMvcConfigurerAdapter Line:303-Adding welcome page: ServletContext resource [/index.html]
===2018-04-05 09:18:37.277 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:341-Root mapping to handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
===2018-04-05 09:18:37.283 [main] INFO  org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping Line:354-Mapped URL path [/MoiveService] onto handler '/MoiveService'
===2018-04-05 09:18:37.283 [main] INFO  org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping Line:354-Mapped URL path [/musicService] onto handler '/musicService'
===2018-04-05 09:18:37.283 [main] INFO  org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping Line:354-Mapped URL path [/newsService] onto handler '/newsService'
===2018-04-05 09:18:37.289 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:354-Mapped URL path [/upload/image/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
===2018-04-05 09:18:37.289 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:354-Mapped URL path [/upload/vedio/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
===2018-04-05 09:18:37.289 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:354-Mapped URL path [/upload/music/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
===2018-04-05 09:18:37.290 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:354-Mapped URL path [/upload/app/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
===2018-04-05 09:18:37.290 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:354-Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
===2018-04-05 09:18:37.290 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:354-Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
===2018-04-05 09:18:37.330 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:354-Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
===2018-04-05 09:18:37.725 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/env/{name:.*}],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EnvironmentMvcEndpoint.value(java.lang.String)
===2018-04-05 09:18:37.726 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/env || /env.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
===2018-04-05 09:18:37.726 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/trace || /trace.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
===2018-04-05 09:18:37.727 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/dump || /dump.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
===2018-04-05 09:18:37.727 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/heapdump || /heapdump.json],methods=[GET],produces=[application/octet-stream]}" onto public void org.springframework.boot.actuate.endpoint.mvc.HeapdumpMvcEndpoint.invoke(boolean,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException,javax.servlet.ServletException
===2018-04-05 09:18:37.727 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/info || /info.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
===2018-04-05 09:18:37.728 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/autoconfig || /autoconfig.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
===2018-04-05 09:18:37.729 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/configprops || /configprops.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
===2018-04-05 09:18:37.729 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/mappings || /mappings.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
===2018-04-05 09:18:37.730 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/logfile || /logfile.json],methods=[GET || HEAD]}" onto public void org.springframework.boot.actuate.endpoint.mvc.LogFileMvcEndpoint.invoke(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws javax.servlet.ServletException,java.io.IOException
===2018-04-05 09:18:37.730 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/health || /health.json],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.HealthMvcEndpoint.invoke(java.security.Principal)
===2018-04-05 09:18:37.732 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/beans || /beans.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
===2018-04-05 09:18:37.733 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/metrics/{name:.*}],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.MetricsMvcEndpoint.value(java.lang.String)
===2018-04-05 09:18:37.734 [main] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping Line:543-Mapped "{[/metrics || /metrics.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
===2018-04-05 09:18:37.869 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter Line:431-Registering beans for JMX exposure on startup
===2018-04-05 09:18:37.871 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter Line:912-Bean with name 'dataSource' has been autodetected for JMX exposure
===2018-04-05 09:18:37.878 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter Line:667-Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
===2018-04-05 09:18:37.879 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:431-Registering beans for JMX exposure on startup
===2018-04-05 09:18:37.884 [main] INFO  org.springframework.context.support.DefaultLifecycleProcessor Line:341-Starting beans in phase 0
===2018-04-05 09:18:37.893 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
===2018-04-05 09:18:37.914 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
===2018-04-05 09:18:37.918 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
===2018-04-05 09:18:37.924 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
===2018-04-05 09:18:37.929 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
===2018-04-05 09:18:37.933 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
===2018-04-05 09:18:37.936 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
===2018-04-05 09:18:37.941 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
===2018-04-05 09:18:37.946 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
===2018-04-05 09:18:37.950 [main] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:674-Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
===2018-04-05 09:18:37.964 [main] INFO  org.springframework.scheduling.annotation.ScheduledAnnotationBeanPostProcessor Line:244-No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
===2018-04-05 09:18:37.974 [main] INFO  org.apache.coyote.http11.Http11NioProtocol Line:179-Initializing ProtocolHandler ["http-nio-8080"]
===2018-04-05 09:18:37.983 [main] INFO  org.apache.coyote.http11.Http11NioProtocol Line:179-Starting ProtocolHandler [http-nio-8080]
===2018-04-05 09:18:38.139 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool Line:179-Using a shared selector for servlet write/read
===2018-04-05 09:18:38.155 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer Line:186-Tomcat started on port(s): 8080 (http)
===2018-04-05 09:18:38.159 [main] INFO  com.army.util.TimerTask Line:34 -start.............
===2018-04-05 09:18:38.160 [main] INFO  com.army.Army Line:57 -Started Army in 3.863 seconds (JVM running for 4.423)
===2018-04-05 09:19:00.002 [pool-2-thread-1] INFO  com.army.util.Count Line:141-刷新访问量:头条访问量：3213624
天下杂谈问量：15497
音乐访问量：12463
视频访问量：35454

===2018-04-05 09:19:08.852 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Line:179-Initializing Spring FrameworkServlet 'dispatcherServlet'
===2018-04-05 09:19:08.852 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet Line:489-FrameworkServlet 'dispatcherServlet': initialization started
===2018-04-05 09:19:08.868 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet Line:508-FrameworkServlet 'dispatcherServlet': initialization completed in 15 ms
===2018-04-05 09:19:11.822 [http-nio-8080-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource Line:721-{dataSource-1} inited
===2018-04-05 09:19:29.309 [RMI TCP Connection(5)-127.0.0.1] INFO  org.springframework.boot.admin.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin Line:125-Application shutdown requested.
===2018-04-05 09:19:29.309 [RMI TCP Connection(5)-127.0.0.1] INFO  org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext Line:982-Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@3349e9bb: startup date [Thu Apr 05 09:18:34 CST 2018]; root of context hierarchy
===2018-04-05 09:19:29.312 [RMI TCP Connection(5)-127.0.0.1] INFO  org.springframework.context.support.DefaultLifecycleProcessor Line:356-Stopping beans in phase 0
===2018-04-05 09:19:29.314 [RMI TCP Connection(5)-127.0.0.1] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:449-Unregistering JMX-exposed beans on shutdown
===2018-04-05 09:19:29.315 [RMI TCP Connection(5)-127.0.0.1] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter Line:241-Unregistering JMX-exposed beans
